id	filename	md5	size	state
8c088ca0-cf0e-4306-b5e9-b2e1216ff42c	nationwidechildrens.org_clinical.TCGA-49-AARE.xml	da2c329ed57b22109dcf19e79566dcf6	27864	released
53879f00-d7de-4c81-9b5a-6a5f49d0ddb5	nationwidechildrens.org_clinical.TCGA-44-5645.xml	9010a053fe04d3ebd90d0978c1cc5f61	43214	released
aacc6380-1015-4528-914f-b84bf2aa4290	nationwidechildrens.org_clinical.TCGA-55-1592.xml	60d5a4639a24b66dddfeb45667453d46	34295	released
8fc29a3a-e851-45ed-9c4f-267ff4a04a28	nationwidechildrens.org_clinical.TCGA-50-5941.xml	076fe6429a89719698f262710a6e4b1a	54186	released
9f548e12-9d4f-4db6-81d5-170d296d42d7	nationwidechildrens.org_omf.TCGA-55-7573.xml	b2605414f6fa4c0072a680013e00840d	10682	released
23f5e630-f68f-4c5a-a694-03a4339dd9a7	nationwidechildrens.org_clinical.TCGA-44-3918.xml	b6c36d5dee371570bd619d0e8ec0bec4	69740	released
50fa740a-e30a-4c81-a02a-85070df7adab	nationwidechildrens.org_omf.TCGA-44-2655.xml	817f617e9a1c9aed166575bbe5faec3f	11104	released
ea615427-9702-4a49-adf1-b8cc8e2bcec6	nationwidechildrens.org_clinical.TCGA-78-7535.xml	ef658f7c656e839ea09e86e99479751f	47302	released
de943482-9424-4bb4-8fe0-db47cd8fd33b	nationwidechildrens.org_clinical.TCGA-44-A4SS.xml	e5f3344266aedcc85c532aef89768b8c	35422	released
6ebf01ca-8999-4a57-b696-7015e2237136	nationwidechildrens.org_omf.TCGA-05-4382.xml	b442991ff12332efebb27b215e78c5ca	10672	released
ba6b09d4-15fd-4854-95a1-657fae26a08e	nationwidechildrens.org_clinical.TCGA-55-8614.xml	83578802601f2ad84d8060e7a38d23eb	35151	released
551d3394-c7e0-4595-a890-abec7a50d117	nationwidechildrens.org_clinical.TCGA-97-A4M3.xml	83d3f3247f52d4fd35a890471058fef6	36056	released
78e6b014-fac3-4128-a693-881c9e3453b4	nationwidechildrens.org_clinical.TCGA-55-7227.xml	a9d385d7583e6e68b6a6b0e7253b565b	52334	released
bd86afea-bf8c-410c-9ac3-50556a79dfca	nationwidechildrens.org_clinical.TCGA-97-A4M6.xml	a0dd9a7d5c442b0dcf3254b1a84e84da	35518	released
a1e74b7e-1ad7-4be1-88a7-541426fbf565	nationwidechildrens.org_clinical.TCGA-50-6594.xml	3cf51e100fb5074d57cdb17a0da0938f	39601	released
1cd928ba-b942-4b45-bc4c-7fe1d298dba1	nationwidechildrens.org_clinical.TCGA-78-7162.xml	e009b54d70ad1930bd246696afdc1d7f	47583	released
16f46ffa-2452-438a-8572-8994b1aac9d9	nationwidechildrens.org_clinical.TCGA-86-8281.xml	1625d980e0f88ef4c9e43c9f1af26a39	34460	released
d05a2b4b-20e4-4cac-984c-68d8ea93ee7e	nationwidechildrens.org_clinical.TCGA-75-6214.xml	a9a7ed082519d6a5e00c17105e4ddd98	43227	released
b41a9fe7-40b8-4411-8685-3c443436b200	nationwidechildrens.org_clinical.TCGA-50-6590.xml	eff19c311abebe3dd57e5e03e0862281	46234	released
22df8e6d-4377-43c2-afd6-6b314ff126b0	nationwidechildrens.org_clinical.TCGA-86-A4JF.xml	527e1d9ae986491dfd0ee7f3f62ab935	55500	released
a8c6383c-c827-470a-9d24-a0b52175b345	nationwidechildrens.org_clinical.TCGA-44-2659.xml	b1453a3a1c2008ee850926ccef02a112	72300	released
3ae44655-96e8-4353-918e-296a7e2e5fd2	nationwidechildrens.org_omf.TCGA-L9-A743.xml	86c689aef5f9c360a7f85537f67ef42b	11325	released
01db03e8-f4a6-44b9-b805-1a6d192127a6	nationwidechildrens.org_clinical.TCGA-38-4632.xml	709860dff37f8f9c24d6952d6e8a31fc	77552	released
fc89c0bd-49bb-4742-8010-e23403b8744d	nationwidechildrens.org_clinical.TCGA-44-3919.xml	13183318df7f713b98086a944ab77b9f	51601	released
1fa36e7b-7ceb-4e1f-9476-dd7b95d0ff41	nationwidechildrens.org_clinical.TCGA-49-AARQ.xml	b7e6b384732eaeba3f88410cbda1d7fc	35569	released
3c2d2bc6-725b-46dc-9be8-b6dd8b6df459	nationwidechildrens.org_clinical.TCGA-86-7955.xml	7a15cb8787b09a167ee6cfbf911cc326	76168	released
80ec99a3-fa95-45bd-9094-a6ee6a6eb85d	nationwidechildrens.org_clinical.TCGA-80-5607.xml	62bc54b5d1eaf4be56b8fd92640f78b4	34276	released
f5bb8c13-e39d-4aa8-a84b-aef10215f768	nationwidechildrens.org_clinical.TCGA-05-4420.xml	998e3a268dfc1fcc07f7fc3fa2542212	34247	released
cf1c3905-1bc2-4fb9-ba55-12184f085e73	nationwidechildrens.org_clinical.TCGA-44-8117.xml	3b8f4b50564e9d3984587dba1320c6c8	47157	released
619ff356-5b21-424b-8360-2d7fbb9a386d	nationwidechildrens.org_clinical.TCGA-49-AARN.xml	f477c2eb266816d163066ae726d668de	27050	released
cbbc5983-9e91-4ee1-bf9a-462dd7b6932b	nationwidechildrens.org_clinical.TCGA-50-7109.xml	da591a3121a3c380be1a46385cab8ceb	34801	released
9242d63f-ddb2-4994-bc73-7813ee5d750e	nationwidechildrens.org_clinical.TCGA-L9-A8F4.xml	ba320a194582a5c26317dbd51bc66987	40096	released
b5395f41-d400-4d70-ad1a-bf5ed787a92b	nationwidechildrens.org_clinical.TCGA-64-5815.xml	04cc61f0acb85939398937d64cf2b032	90693	released
42bf5eb2-bc49-45be-b18a-290f712b006c	nationwidechildrens.org_clinical_patient_luad.txt	4a21048ad826b65c80252b4f4dd2f995	857079	released
a0582343-a665-40bd-87f8-0b360b787d2f	nationwidechildrens.org_clinical.TCGA-99-8028.xml	7569c7f122927055f6163a8bdc4bd6aa	35630	released
5b128319-08be-42f1-9dad-76039d117ff5	nationwidechildrens.org_clinical.TCGA-55-8085.xml	9bc50bb54d4f33824b695120144eb147	35172	released
a6229c1c-7b2f-4a6b-93be-bbc457313290	nationwidechildrens.org_clinical.TCGA-05-4424.xml	1adb9c6f74576c2acbc9ba0df146844c	54245	released
ac156c0c-ff3d-41dc-ac9d-9199fd218269	nationwidechildrens.org_clinical.TCGA-35-4123.xml	012941bad8d5173b1080bd1796903d58	34616	released
7bcd2333-4c4c-4f14-b582-22ebe52002a1	nationwidechildrens.org_clinical.TCGA-62-A46Y.xml	e23a79f0ab00c5563ab1ca860afd13ba	44009	released
eb5e6df1-021a-471c-b6b5-32981265b819	nationwidechildrens.org_clinical.TCGA-91-6840.xml	89755e1a915a4fec31f2c06b60519722	34636	released
d1227730-7016-484b-a8f6-5c451dd94c3c	nationwidechildrens.org_omf.TCGA-97-A4M2.xml	186b0eb7ec52cea30be128e4ce25ff45	10950	released
60d5f0c2-8aa0-4448-92f3-141afb00fed7	nationwidechildrens.org_clinical.TCGA-50-5072.xml	60c5e0881a34afb10e7de596fbc2d9f4	64221	released
f341568b-8cf8-42ab-b2e1-44468e50ba22	nationwidechildrens.org_omf.TCGA-44-2661.xml	58bb711f984e9492b5f440f25ca06600	11139	released
355da8a7-6c42-4bfc-89b8-eba4e38c8cb1	nationwidechildrens.org_omf.TCGA-95-A4VK.xml	23c2da39a92e2eb959a5e8ec98895b6d	11128	released
547a9ae1-7857-437b-a47a-a7fe50fa277a	nationwidechildrens.org_clinical.TCGA-05-4396.xml	0ac652bc84963d32eb9c530a65e9b3b4	26015	released
7fc0779c-544e-4c44-b13a-52338ac6050c	nationwidechildrens.org_clinical.TCGA-75-6206.xml	57bcbb20b5e69812e08bfc54737f6633	42797	released
58814bc1-3c4d-4214-9ece-eba5327787c6	nationwidechildrens.org_clinical.TCGA-55-A492.xml	5875e33f3419eec3b3b33803c3866674	35382	released
1bb5aa6d-f015-4d04-a399-3b87c88e4461	nationwidechildrens.org_clinical.TCGA-49-4505.xml	2e2e5b5043f02f478372866c9970ea46	35217	released
d3bc0e7d-52c8-4640-977f-c983dd256591	nationwidechildrens.org_clinical.TCGA-78-7166.xml	f62ceab976493a73dd12a159390bba24	39313	released
596cbeb4-6cea-4155-b03d-a0200ec69a8a	nationwidechildrens.org_clinical.TCGA-44-8120.xml	ef4225ba9206242d877e1b1d7e5b28f3	35451	released
96756810-45eb-4880-8958-656831fcd3b5	nationwidechildrens.org_clinical.TCGA-62-A472.xml	6d6defb02f09e877e57dabf9581b5eb7	36437	released
cc28ef47-8aa7-42f2-97a6-63c52c1adc48	nationwidechildrens.org_clinical.TCGA-69-A59K.xml	f0ddb641d3120a0a4599621076cb2f47	55102	released
79a396f3-91d8-4224-ae83-0860a7de1e05	nationwidechildrens.org_clinical.TCGA-49-AAR4.xml	15ddc9c1e296cc1efbbdb19b0dda2a0d	43488	released
3799977c-d105-4c46-9ae2-3f473babaf1f	nationwidechildrens.org_clinical.TCGA-49-4487.xml	a1dc930562e2f5e68d92e724e66d5002	39580	released
420271bb-6c97-4662-a1dc-85b5e0f18980	nationwidechildrens.org_clinical.TCGA-49-4514.xml	fbe47a4b8d430e9bbf56e37fcabfe792	34156	released
54131809-ef78-4b72-ad7c-739b4717c867	nationwidechildrens.org_omf.TCGA-05-4434.xml	c650058ba059d561d71c82ec2b646274	10673	released
639b4598-61ba-4027-b532-267dc159ec15	nationwidechildrens.org_clinical.TCGA-75-7025.xml	c13a3d9f3012dcb0d2cf4ae4d56da4a7	43452	released
5cc1af60-40f0-4cbe-8596-54bc3afd125d	nationwidechildrens.org_clinical.TCGA-55-8615.xml	695a06b9988ffa5a56857335b079b0bc	63436	released
6d2488b2-c42a-4bf2-99ad-1146858b537a	nationwidechildrens.org_clinical.TCGA-55-A4DF.xml	59853e22bfc2b7ecd2ca4d9a5c26c6f1	40319	released
ef0bb8b1-e374-49af-9d81-b537a9ddbc22	nationwidechildrens.org_clinical.TCGA-55-6969.xml	5d0264e9dff9d130d52e22069d4480e3	26116	released
cc2f50f4-8362-4784-9683-402b7c3b9a2b	nationwidechildrens.org_clinical.TCGA-55-8090.xml	dfa42ccf66708487d6780b94150fc73b	35434	released
d364fb91-0a90-492d-a06f-91ccaebfba43	nationwidechildrens.org_omf.TCGA-05-4402.xml	627acf0b4146a2c19cd16fe695b4bbd0	10676	released
3e1196a4-8999-4378-874c-061cab9853e8	nationwidechildrens.org_clinical.TCGA-44-3398.xml	edd8750c63ff3e6eae4ab0292a21f1db	42934	released
4097969c-2586-4776-96a6-0a98b6c58516	nationwidechildrens.org_clinical.TCGA-05-4384.xml	6727e724262862b0c12164d5f0064b52	62478	released
93ce0eb1-94f8-4c38-ade6-c7047db6e7f8	nationwidechildrens.org_clinical.TCGA-L9-A5IP.xml	1a39a993ae9507787dcc8ecb4b3ed8b1	27537	released
352f83f1-63cc-43b7-b98f-3b8ad7b0cc09	nationwidechildrens.org_clinical.TCGA-49-4488.xml	1b71dd3985a5daedd5cd2c60b14aed1d	39190	released
890734e4-b2d1-44c7-a168-7abdb018573c	nationwidechildrens.org_clinical.TCGA-50-5045.xml	dde4c6edb5c062cc18f03488a704bb44	39329	released
e2bf1ca5-c76d-4f9c-8496-b2984135a6c5	nationwidechildrens.org_clinical.TCGA-49-6743.xml	410eab8bf032c8441d1c249cccf140e9	61223	released
2a56cfee-9972-42d4-bcd9-d09558448461	nationwidechildrens.org_clinical.TCGA-50-5930.xml	057f1b8f5a9f3a49c753ffedc85fa4ec	45196	released
1e4e36bb-a805-4b8c-bb23-9d5bb7937ed9	nationwidechildrens.org_clinical.TCGA-91-6836.xml	0e73edf0ff89268ecb317a673c831c0f	34863	released
2dda3257-3888-4d6e-80f3-6f22a0a35900	nationwidechildrens.org_clinical.TCGA-35-5375.xml	b4fc37ac15c8b610dc092aa71e09d1f9	33738	released
e9000161-d0ee-4033-a639-210a9372ef63	nationwidechildrens.org_omf.TCGA-MP-A4TD.xml	15952dd8671f2a0783779dccb44cd364	11052	released
4b3929c1-d8d5-4d78-8f2b-46afe18c5d83	nationwidechildrens.org_clinical.TCGA-55-7727.xml	4142a0e1be65aa539829ab7d5f2ff071	34797	released
690067c4-51de-4375-a825-2e24414d366f	nationwidechildrens.org_clinical.TCGA-44-3917.xml	d8bb4e30afc6efea32f63bd158ca2ee6	43045	released
c5ae7f08-ecde-4b77-9d8f-902ed0ef110a	nationwidechildrens.org_clinical.TCGA-50-5933.xml	6768d8f6f1f0052067a2f36af42f3eb9	50935	released
ccf41251-0a23-46fe-90d9-9141255622d2	nationwidechildrens.org_omf.TCGA-49-4501.xml	89170bf9a82daeb2f9f391b87bc47860	10646	released
aed91b0b-c316-497b-b26d-722753f394f7	nationwidechildrens.org_clinical.TCGA-99-8032.xml	daa3dfeb1916db9f869ea5461ac37ad7	27163	released
6759d6e5-96d7-4e28-a232-055fccacb1c4	nationwidechildrens.org_clinical.TCGA-75-6205.xml	3abe22636aaaf7de612e0e3a28905355	34150	released
6bb01152-8eaf-41e1-a9e0-94f95641e83b	nationwidechildrens.org_clinical.TCGA-50-5942.xml	b561100fd04ad4d419d30232cf2627b5	52477	released
d81edb7a-f8bb-4c9b-9b58-ad84c442af72	nationwidechildrens.org_clinical.TCGA-78-7149.xml	b79fa8b2404a63daa8daeebaa3799376	42648	released
a75b1b0c-f330-45fc-a2a4-9cf0686c80a6	nationwidechildrens.org_omf.TCGA-91-6836.xml	1d19e7d4a78ea1725bcf06a960acd794	11097	released
4ad4b0b7-9c93-4530-8690-0b19ff102be4	nationwidechildrens.org_clinical.TCGA-75-5125.xml	20c916c5e053c29618a9c3c12f4eac97	42995	released
6f17ac29-ce40-42a9-973c-ae9674c5a0c3	nationwidechildrens.org_clinical.TCGA-71-8520.xml	036fa06a27714ec9f50ca39fa6331769	40129	released
1df96412-1942-45e8-9220-e2752dd8fe62	nationwidechildrens.org_clinical.TCGA-78-7159.xml	45232b3916480040aae814b0871d2bef	42336	released
c830e211-6570-4fa5-8375-3fb7534d3216	nationwidechildrens.org_omf.TCGA-50-5932.xml	b06cddd74e6894cc8487858ae048f1c9	10851	released
972aca6c-9f30-45a6-9294-a8c7eecd6a46	nationwidechildrens.org_clinical.TCGA-55-6968.xml	3a5e87efde1e812ef06d70cbe4fd2fb4	44716	released
58e09697-a2b2-4392-b34e-a86a3d7aa3d0	nationwidechildrens.org_clinical.TCGA-64-1678.xml	31ae57b198af38b6b753b778a7cdeff6	46860	released
73d10a57-15fc-490f-a61e-e2bed0006a9e	nationwidechildrens.org_omf.TCGA-64-1677.xml	5137e308178984c60c9069e219831460	10718	released
1693372e-7d5e-48d1-b6de-01ac2de07f26	nationwidechildrens.org_clinical.TCGA-55-8616.xml	978c5c5e0b076c7062d7231a3badff6d	26672	released
8c653ca8-9966-44a1-9459-add88b1a38e4	nationwidechildrens.org_clinical.TCGA-50-6592.xml	e93742987db40d10b2998724eb9672f6	39172	released
c3058f36-d4ed-446b-9b8c-2bcad1ce7cc5	nationwidechildrens.org_clinical.TCGA-38-7271.xml	d7a11157c08476b588e1f7e38343da45	85246	released
bce9672a-44c6-4da5-a7f2-fcb69f933086	nationwidechildrens.org_clinical.TCGA-05-4434.xml	0cdb69e29fc09cfcf688b750feb8d99b	25899	released
f46e5791-6e76-48f9-beda-fa83d38c4664	nationwidechildrens.org_clinical.TCGA-62-8395.xml	0431c99f32aa0707d2d3e757a169be3a	36396	released
04623fbe-9583-4e71-ba55-ed093e5891c3	nationwidechildrens.org_clinical.TCGA-50-6591.xml	81ddd7aff1064b28b5c00185e7528397	34466	released
eb4b876b-aeee-48ae-bb52-9bd4032df619	nationwidechildrens.org_clinical.TCGA-62-8398.xml	e6ad4ce592df560ece4b498f31a30f04	38811	released
12964954-e0b8-4536-ba99-f33a34c74b2a	nationwidechildrens.org_clinical.TCGA-55-8511.xml	ff886067687bff159efcc884e6cee238	35485	released
29c07211-93c8-4472-b96b-1cef79113709	nationwidechildrens.org_clinical.TCGA-55-7576.xml	92df6862178cc93f2f00a629401a221f	46215	released
aac8d690-d889-48c3-b362-76f96c1d7e68	nationwidechildrens.org_clinical.TCGA-55-A48X.xml	62f8b4c376ffed1a8f3279ace51dd4f1	47034	released
a797ade5-8434-4c35-8488-b71aafc15591	nationwidechildrens.org_clinical.TCGA-97-8175.xml	28cd4f9498d735a41964fbaddd9feca2	51839	released
9f95c1d3-28a8-4883-9fac-8bb9e766a794	nationwidechildrens.org_omf.TCGA-73-7498.xml	5230d941c83db97e746682d274fd933a	10897	released
a075d3e6-3bdd-4f1a-aaad-8a3f2704f095	nationwidechildrens.org_clinical.TCGA-78-7153.xml	00bf59627e144a85ed43ddad29bca9e7	42590	released
d3d58e7f-644f-4c42-94b7-2f1a7ccbe1d1	nationwidechildrens.org_omf.TCGA-55-7724.xml	93468474081fa19b41da6e263ad19676	10534	released
4522981d-a8e1-4d70-a4da-c78b8dbbed42	nationwidechildrens.org_clinical.TCGA-55-7283.xml	9521558c4c972c0dfc9845c34c12cb98	46708	released
277c8984-af94-44cb-991e-a75002eae946	nationwidechildrens.org_clinical.TCGA-55-A491.xml	f04527b335385a81b2c69d9fe559f188	35477	released
6b8eace0-1ae0-47d7-9567-a9c1a133baea	nationwidechildrens.org_clinical.TCGA-64-1677.xml	f54f1848481f268e7d90dcbea8280806	57611	released
fb5e0525-2f3f-48a5-b7fe-7d15c8415fb1	nationwidechildrens.org_clinical.TCGA-62-A46O.xml	cddcb48a695e8b133721a0a85a79040f	27719	released
dc215806-4af5-465c-b7e2-c53e7bc3ff1c	nationwidechildrens.org_clinical.TCGA-35-3615.xml	27f95b8503c1f06cefacdc83f43d72db	33601	released
1b74b20d-be60-42b3-b87d-399373e0d8ba	nationwidechildrens.org_clinical.TCGA-L4-A4E5.xml	e48bdf22b90f75a88cd9d4ac3c990b62	35702	released
5d9d90af-56b3-48bd-9222-e336545fda65	nationwidechildrens.org_clinical.TCGA-97-A4M0.xml	17ec6c540fb741e85b4d5f23a67af7da	35484	released
37d51cb1-cb8b-4d4f-b3a8-2c6d2dde6c2b	nationwidechildrens.org_clinical.TCGA-99-8033.xml	d74d75abbace7ab0ff998a0f4b1613fe	52564	released
6fd77ad1-ce88-4075-b188-8560f1eb7a65	nationwidechildrens.org_clinical.TCGA-78-7158.xml	4ac617bda1b79346ed997d4bd7611c23	47122	released
fd67c14d-ff84-4ed9-b7a3-b859b0c476e0	nationwidechildrens.org_clinical.TCGA-44-6775.xml	9c84a1449608573f495bdce76a828229	43485	released
ce0a7412-10a4-43b6-8e88-aedf4f0b6f17	nationwidechildrens.org_clinical.TCGA-55-7724.xml	27d65d7b22190fa48b7086ff89d096ca	34802	released
82f544b7-18df-4927-9140-fef2a29deedf	nationwidechildrens.org_clinical.TCGA-50-6595.xml	3c9b7ae04ff4f88e93ae9472ed2e3bb3	45635	released
99d98029-ff9c-422a-9456-a6518a1be303	nationwidechildrens.org_clinical.TCGA-86-8669.xml	5db6f57e6481eeef9dd8c6d9d7af4a02	47028	released
897b9e78-9a86-4d48-8aed-62b5af4e853d	nationwidechildrens.org_omf.TCGA-55-8511.xml	3e9f889522c1f0cc1f503cc505e4e7be	10924	released
3e1548fd-dcf7-4ba6-85a3-8b98ff75753e	nationwidechildrens.org_clinical.TCGA-49-4507.xml	e061e302c460cf6485730b3810bda11c	57961	released
78173475-d695-46c2-99c7-44c16ada10d8	nationwidechildrens.org_clinical.TCGA-55-7570.xml	cff9305230f84c55003a7ae7c8e6c960	34599	released
649568d4-721a-47ce-848b-a276d15036f7	nationwidechildrens.org_omf.TCGA-50-6597.xml	7fa7786894c011bc6f7950188213d3b9	10704	released
2682e1e9-7285-46f3-a1f8-40ae55fea973	nationwidechildrens.org_omf.TCGA-67-6217.xml	354abdc3916a1ed930f4b36090cb7f62	10541	released
c7acbfaa-ecdf-4154-8cec-049c82d55c2d	nationwidechildrens.org_clinical.TCGA-MN-A4N5.xml	c08fa6472a0e3ec9cf6ded3a8c8376d2	35344	released
c632ea93-6bd2-4659-9e48-ab27ba266a1d	nationwidechildrens.org_clinical.TCGA-73-4675.xml	2a5fa019b84e946ce2eaf743f701a744	83789	released
b22b151e-061b-436b-b9d7-7f71b14b934b	nationwidechildrens.org_clinical.TCGA-49-AAR0.xml	247a94e63f30733d4df199f08ef997c2	43786	released
98a56332-c374-4039-9464-128ab89da3d7	nationwidechildrens.org_clinical.TCGA-86-8358.xml	92e929b432d68569b45d0915c9e67bc6	35259	released
c70a404a-1d41-4bd9-905f-83273f55e3b2	nationwidechildrens.org_clinical.TCGA-55-6987.xml	0e83907558e86434f3d6dec2530c074b	34658	released
dfabc2a1-7164-48e0-ba01-86799096db78	nationwidechildrens.org_omf.TCGA-55-8205.xml	31597772430f7d8db4771f2faa4179ab	11093	released
8f794afc-b9a9-41fb-a506-a5225d8b362d	nationwidechildrens.org_omf.TCGA-MN-A4N1.xml	2ecbc1e7e33bf6e7ab3003bf79d32508	11461	released
5607e78a-1fa9-4d8c-907e-37202f5e114c	nationwidechildrens.org_clinical.TCGA-91-6830.xml	af24c6deaeb6ffda7ff0c04a278c1e4e	39441	released
bc2a017e-5584-4afb-b57c-b47967dec351	nationwidechildrens.org_clinical.TCGA-55-8512.xml	9acb9af87130e5ec382a1786a703cba1	35055	released
5248ada9-f46a-4924-8005-884016109835	nationwidechildrens.org_clinical.TCGA-67-3772.xml	05117aa6f32937bd3e0c6bf246ce796b	26292	released
342dd252-3965-473b-8122-6d05c70c376e	nationwidechildrens.org_clinical.TCGA-55-A494.xml	2e913e40162d408ba7b675c58e77cd40	35519	released
53881b4f-0d08-44d6-80b8-d7308d604ef9	nationwidechildrens.org_clinical.TCGA-MP-A4T7.xml	a61215d3e3df82ee89856f119c4fc591	26823	released
9ab44656-ae24-43e6-a031-3702a6bde959	nationwidechildrens.org_clinical.TCGA-44-7670.xml	34845ba78f1b7b9e99e3de22774a74b9	55598	released
6443f38f-1bd8-4e21-8888-948e95ed62ff	nationwidechildrens.org_clinical.TCGA-64-1679.xml	a833fe557682817f86617453337b5209	55428	released
946c7ae5-fe21-4d13-8b81-fa7da13983ef	nationwidechildrens.org_clinical.TCGA-38-4630.xml	333f1c713e415b7466155ce973829a64	65807	released
d556325e-63be-4781-b848-e7ce10f8c762	nationwidechildrens.org_clinical.TCGA-93-8067.xml	76bf15a921254bf0ca4e3893f9a08499	35821	released
e39ced7e-75dc-491e-9295-f01b4a7fef9a	nationwidechildrens.org_clinical.TCGA-67-3770.xml	c33e35e0ebffcec5853021c13efdb4ed	26070	released
88382ceb-20c4-4964-93fb-9e70ad0b96fc	nationwidechildrens.org_clinical.TCGA-67-3776.xml	643dc085d8f33baf91863e7176f738f8	26142	released
06090bf1-0de1-4e9d-b82a-99283a6fc5ad	nationwidechildrens.org_omf.TCGA-44-6776.xml	51b15c5be5af8338d06438f6a079a5cb	10526	released
4b94e27b-6813-492c-b0b1-ab27f26469e4	nationwidechildrens.org_omf.TCGA-95-7948.xml	8c365a5d8b6c1c7a5af3d66fae962c29	19458	released
682ea8c9-1d0a-467e-a87a-e20c7f5443d6	nationwidechildrens.org_clinical.TCGA-86-8359.xml	e1ce24d6fe4ef3f608462336b36e8406	34883	released
9f5ca565-41d7-471a-a05d-005d2e44ec53	nationwidechildrens.org_clinical.TCGA-64-5775.xml	924349946b1383492485677ff4dcd47f	46694	released
68654fa1-aa08-444f-af91-aa6171df5420	nationwidechildrens.org_clinical.TCGA-50-6673.xml	7137606165c27d10f7520f10ce4f295d	38971	released
236e8fe6-8f18-403d-8984-8dd85e8ba50d	nationwidechildrens.org_clinical.TCGA-86-7701.xml	29482d9444b1fc49bf68ce7fe08a6579	94740	released
0f83b5ea-5580-4a2c-8c20-357dd4a2e69c	nationwidechildrens.org_omf.TCGA-05-4396.xml	ff4a107ffe5d945274563b6661dc9f44	10678	released
663c884d-d588-4e29-a9ae-336c86a7aad6	nationwidechildrens.org_clinical.TCGA-38-4625.xml	b1ada909d1ac21c077187fd21aa4af4f	42601	released
846532d1-f59d-4c0a-9ae9-da77be81b1e6	nationwidechildrens.org_clinical.TCGA-75-6207.xml	ccd280dfc7398971e902b1313ecf9283	33932	released
10b857cd-3a0a-4d9c-9425-6cb4e83dabfc	nationwidechildrens.org_clinical.TCGA-69-7760.xml	8dad5ed804850802315fa1a4732649d2	47175	released
65842759-c94a-4a3f-863f-88edead01d4f	nationwidechildrens.org_clinical.TCGA-NJ-A4YP.xml	9ccf31d1677e494f46a1f136dbf41bb0	34799	released
6de4e615-46dd-4df4-910c-56c9af6ec00a	nationwidechildrens.org_clinical.TCGA-62-A46R.xml	bf2a5fed84dac3d29fecc54d5e26fc0b	27092	released
cd8d5fb0-0945-47e8-af38-ad12db07f439	nationwidechildrens.org_clinical.TCGA-50-6593.xml	79121441e35d79641d2348f545d98e15	39683	released
0c42a2c6-a514-4c78-a550-5b74adb88cd0	nationwidechildrens.org_clinical.TCGA-50-8460.xml	b3e1ecfd6abf32688bc4678e234ed97a	39640	released
1cba5f2c-cf9e-4ab4-92f1-0a791420a0eb	nationwidechildrens.org_clinical.TCGA-55-7725.xml	82de22ce63e2295cdf4adcf8af35ad04	35312	released
64362a00-90a2-423b-a375-ab8202a17ac6	nationwidechildrens.org_clinical.TCGA-97-7937.xml	20fc48e7d89a0543272dfed1355eea15	34937	released
49260aba-249b-492b-95eb-92c9030d5e98	nationwidechildrens.org_clinical.TCGA-38-4629.xml	03069d86ed27ac2db7c4127167acaa8f	34423	released
e0e6f508-f697-4866-b86a-60d65c67205e	nationwidechildrens.org_clinical.TCGA-55-8092.xml	ea9981269ba056900de9b2fd933dd2cb	35521	released
1b36b4c0-1f7f-448d-84ac-1cf0ac9fb07f	nationwidechildrens.org_clinical.TCGA-55-6543.xml	47fec4b43097ea66aab8912cf66d882c	34542	released
1e8c257c-faab-4f12-960a-8b9a7d525a34	nationwidechildrens.org_clinical.TCGA-78-7537.xml	716ec4fc1bc7df764ee3aa8da8538dd0	34246	released
ae7d72e4-ce9f-46c3-96b3-12a9494b22c9	nationwidechildrens.org_omf.TCGA-97-A4LX.xml	ecfa2f0f303e342cee3e772c6e2dcf7f	11071	released
5e4df4be-f5c1-4a4e-8d40-b3698d79cfee	nationwidechildrens.org_clinical.TCGA-38-4626.xml	b5fe757715e7fe0eea02cb7eb5f8ee7e	43015	released
a8e988f4-2197-4609-a471-d3eb8c865016	nationwidechildrens.org_omf.TCGA-44-7670.xml	51fe9e295c366625ffe9d83de50dd805	10533	released
dd77e66a-d8d7-492f-b155-7c68edb41055	nationwidechildrens.org_clinical.TCGA-05-4249.xml	28b8ef78db1545eca213556cc9548d55	34267	released
73b8a522-5731-4d9b-841d-543a6e9ed6a7	nationwidechildrens.org_clinical.TCGA-55-7281.xml	eaff14b70f56715ffb3186d75a1826de	79168	released
bde182e1-20ba-466a-aa21-fb0d2f4c345e	nationwidechildrens.org_omf.TCGA-55-8090.xml	eddd09f5e5f290e11c24cf5677001230	10865	released
3f37c9f9-1ef8-4735-a36f-42058f691678	nationwidechildrens.org_omf.TCGA-78-7166.xml	02e730dfb6f5ce7daba2f6b6eca56d32	18700	released
27bafc9d-b95c-4b49-b3e3-1c90bb1c15dd	nationwidechildrens.org_clinical_radiation_luad.txt	83ca41b35f2e4e983a23e11b33f086f6	33176	released
cd86b95b-b6af-4be1-93ad-9e6e9a9b728c	nationwidechildrens.org_clinical.TCGA-MP-A4TK.xml	cbdf55e603426c435951e4ea257621b5	35793	released
78736844-b2f9-4854-b1e8-2b8691ed7890	nationwidechildrens.org_clinical.TCGA-05-4422.xml	2d6c85afeafbffbfc5eb796de130005c	25907	released
08ef559c-ada1-494f-be12-49dff119410a	nationwidechildrens.org_clinical.TCGA-50-5049.xml	3dd011bdceed5046f091707754c5ff97	57869	released
